cba_id,source,filename,filepath,employer,union,state_abbrev,state_name,state_fips,sector,naics,naics_description,effective_date,expiration_date,n_workers,multi_state,metadata_source,also_in_dol,also_in_cornell,mistral_contract_year,mistral_naics,mistral_n_occupations,mistral_mean_wage,mistral_median_wage,mistral_step_up
DoL_1532,DoL,document_1532.pdf,DoL Archive/document_1532.pdf,"AGC, MI - GREATER DETROIT","ENGINEERS, OPERATING, AFL-CIO (IUOE) 324",MI,Michigan,26,Private,23622,,2003-01-01,2006-06-01,7500.0,0,DoL_CBAList,0,0,2003.0,238990.0,12.0,24.408333,25.710000038146973,No
DoL_1189,DoL,document_1189.pdf,DoL Archive/document_1189.pdf,"AGC, MI - UPPER PENINSULA",(UBC) MI RC,MI,Michigan,26,Private,23622,,2005-01-01,2010-04-30,1100.0,0,DoL_CBAList,0,0,2005.0,238110.0,5.0,20.467999,24.440000534057617,No
DoL_1022,DoL,document_1022.pdf,DoL Archive/document_1022.pdf,"AGC, MI (MONROE COUNTY)",LABORERS  (LIUNA) 465,MI,Michigan,26,Private,23622,,2003-01-01,2006-06-01,1000.0,0,DoL_CBAList,0,0,2003.0,238910.0,22.0,23.862272,24.510000228881836,No
DoL_1023,DoL,document_1023.pdf,DoL Archive/document_1023.pdf,"AGC, MI (MONROE COUNTY)",LABORERS  (LIUNA) 465,MI,Michigan,26,Private,23622,,2003-01-01,2006-06-01,1000.0,0,DoL_CBAList,0,0,2003.0,238990.0,22.0,23.862272,24.510000228881836,No
DoL_1169,DoL,document_1169.pdf,DoL Archive/document_1169.pdf,"AGC, MI (OAKLAND & LIVINGSTON COUNTIES)",LABORERS  (LIUNA) 1076,MI,Michigan,26,Private,23622,,2003-01-01,2006-06-01,1500.0,0,DoL_CBAList,0,0,2003.0,236220.0,24.0,20.699999,21.179999351501465,No
DoL_1170,DoL,document_1170.pdf,DoL Archive/document_1170.pdf,"AGC, MI (OAKLAND & LIVINGSTON COUNTIES)",LABORERS  (LIUNA) 1076,MI,Michigan,26,Private,23622,,2003-01-01,2006-06-01,1500.0,0,DoL_CBAList,0,0,2003.0,238990.0,26.0,20.741537,21.309999465942383,No
DoL_1020,DoL,document_1020.pdf,DoL Archive/document_1020.pdf,"AGC, MI (WAYNE & MACOMB COUNTIES)",LABORERS  (LIUNA) 334,MI,Michigan,26,Private,23622,,2003-01-01,2006-06-01,1700.0,0,DoL_CBAList,0,0,2003.0,236115.0,25.0,18.5976,16.600000381469727,No
DoL_1021,DoL,document_1021.pdf,DoL Archive/document_1021.pdf,"AGC, MI (WAYNE & MACOMB COUNTIES)",LABORERS  (LIUNA) 334,MI,Michigan,26,Private,23622,,2003-01-01,2006-06-01,1700.0,0,DoL_CBAList,0,0,2003.0,236220.0,21.0,18.801905,21.309999465942383,No
DoL_1472,DoL,document_1472.pdf,DoL Archive/document_1472.pdf,"AGC, MI & INDEPENDENTS-GREATER DETROIT",(UBC) RC,MI,Michigan,26,Private,23622,,2000-01-01,2003-06-01,5500.0,0,DoL_CBAList,0,0,2000.0,236220.0,14.0,26.49407,25.32699966430664,No
DoL_1473,DoL,document_1473.pdf,DoL Archive/document_1473.pdf,"AGC, MI & INDEPENDENTS-GREATER DETROIT",(UBC) RC,MI,Michigan,26,Private,23622,,2000-01-01,2003-06-01,5500.0,0,DoL_CBAList,0,0,2000.0,238110.0,12.0,26.41275,25.32699966430664,No
DoL_877,DoL,document_877.pdf,DoL Archive/document_877.pdf,"AGC, MI & LENAWEE CONTRACTORS' ASSOCIATION.",(UBC) 1004,MI,Michigan,26,Private,23621,,2000-01-01,2003-05-31,1200.0,0,DoL_CBAList,0,0,2000.0,238110.0,7.0,19.99,20.770000457763672,No
DoL_878,DoL,document_878.pdf,DoL Archive/document_878.pdf,"AGC, MI & LENAWEE CONTRACTORS' ASSOCIATION.",(UBC) 1004,MI,Michigan,26,Private,23621,,2000-01-01,2003-05-31,1200.0,0,DoL_CBAList,0,0,2000.0,238160.0,7.0,19.978573,20.770000457763672,No
DoL_1108,DoL,document_1108.pdf,DoL Archive/document_1108.pdf,"AGC, MI & SOUTHWESTERN MI CONTRACTORS ASSOCIATION (BLDG)",LABORERS  (LIUNA) 355,MI,Michigan,26,Private,23621,,2004-01-01,2007-05-31,1130.0,0,DoL_CBAList,0,0,2004.0,238910.0,4.0,18.56,18.0,No
DoL_1109,DoL,document_1109.pdf,DoL Archive/document_1109.pdf,"AGC, MI & SOUTHWESTERN MI CONTRACTORS ASSOCIATION (BLDG)",LABORERS  (LIUNA) 355,MI,Michigan,26,Private,23621,,2004-01-01,2007-05-31,1130.0,0,DoL_CBAList,0,0,2004.0,238990.0,4.0,18.56,18.0,No
DoL_1227,DoL,document_1227.pdf,DoL Archive/document_1227.pdf,"AGC, MI & SOUTHWESTERN MICHIGAN CONTRACTORS ASSOCIATION.",(UBC) MI RC,MI,Michigan,26,Private,23622,,2003-01-01,2006-05-31,1000.0,0,DoL_CBAList,0,0,2003.0,238110.0,6.0,23.968332,24.22499942779541,No
DoL_1228,DoL,document_1228.pdf,DoL Archive/document_1228.pdf,"AGC, MI & SOUTHWESTERN MICHIGAN CONTRACTORS ASSOCIATION.",(UBC) MI RC,MI,Michigan,26,Private,23622,,2003-01-01,2006-05-31,1000.0,0,DoL_CBAList,0,0,2003.0,238110.0,6.0,23.968332,24.22499942779541,No
DoL_1088,DoL,document_1088.pdf,DoL Archive/document_1088.pdf,"AGC, MN",(OPCMIA) 633,MI,Michigan,26,Private,,,,2014-04-30,,1,DoL_CBAList,0,0,,,,,,
DoL_1643,DoL,document_1643.pdf,DoL Archive/document_1643.pdf,"AGC, MN",IRON WORKERS AFL-CIO (BSOIW) 512,MN,Minnesota,27,Private,23622,,2004-01-01,2007-04-30,1000.0,0,DoL_CBAList,0,1,2004.0,238120.0,10.0,25.006,29.899999618530273,No
DoL_1644,DoL,document_1644.pdf,DoL Archive/document_1644.pdf,"AGC, MN",IRON WORKERS AFL-CIO (BSOIW) 512,MN,Minnesota,27,Private,23622,,2001-01-01,2004-04-30,1000.0,0,DoL_CBAList,0,1,2001.0,238110.0,5.0,28.16,29.450000762939453,No
DoL_1645,DoL,document_1645.pdf,DoL Archive/document_1645.pdf,"AGC, MN",IRON WORKERS AFL-CIO (BSOIW) 512,MN,Minnesota,27,Private,23622,,2001-01-01,2004-04-30,1000.0,0,DoL_CBAList,0,1,2001.0,238110.0,5.0,28.16,29.450000762939453,No
DoL_1086,DoL,document_1086.pdf,DoL Archive/document_1086.pdf,"AGC, MN (HVY-HWY-RR)",PLASTERERS AND CEMENT MASONS AFL-CIO (OPCM) 633,MN,Minnesota,27,Private,23731,,2005-01-01,2008-04-30,1200.0,0,DoL_CBAList,0,0,2005.0,237310.0,4.0,29.3125,29.300000190734863,No
DoL_1087,DoL,document_1087.pdf,DoL Archive/document_1087.pdf,"AGC, MN (HVY-HWY-RR)",PLASTERERS AND CEMENT MASONS AFL-CIO (OPCM) 633,MN,Minnesota,27,Private,23731,,2005-01-01,2008-04-30,1200.0,0,DoL_CBAList,0,0,2005.0,238990.0,4.0,29.75,30.075000762939453,No
DoL_1242,DoL,document_1242.pdf,DoL Archive/document_1242.pdf,"AGC, MN (HVY-HWY-RR)","ENGINEERS, OPERATING, AFL-CIO (IUOE) 49",MN,Minnesota,27,Private,23731,,2005-01-01,2008-04-30,4200.0,0,DoL_CBAList,0,0,2005.0,238910.0,120.0,25.8785,26.920000076293945,No
DoL_1243,DoL,document_1243.pdf,DoL Archive/document_1243.pdf,"AGC, MN (HVY-HWY-RR)","ENGINEERS, OPERATING, AFL-CIO (IUOE) 49",MN,Minnesota,27,Private,23731,,2005-01-01,2008-04-30,4200.0,0,DoL_CBAList,0,0,2005.0,237310.0,22.0,17.617777,20.125,No
DoL_1699,DoL,document_1699.pdf,DoL Archive/document_1699.pdf,"AGC, MN (HVY-HWY-RR)",TEAMSTERS (IBT) 160/TEAMSTERS (IBT) 346,MN,Minnesota,27,Private,23731,,2005-01-01,2009-04-30,1000.0,0,DoL_CBAList,0,0,2005.0,237310.0,26.0,22.555769,22.350000381469727,No
DoL_1505,DoL,document_1505.pdf,DoL Archive/document_1505.pdf,"AGC, MN (HVY-RAILROAD & HVY CONSTRN DIV)",(CJA) -,MN,Minnesota,27,Private,23622,,2005-01-01,2008-04-30,1000.0,0,DoL_CBAList,0,0,2005.0,237310.0,13.0,24.072308,24.65999984741211,No
DoL_1083,DoL,document_1083.pdf,DoL Archive/document_1083.pdf,"AGC, MN & MN CONCR & MASONRY CONTR",PLASTERERS AND CEMENT MASONS AFL-CIO (OPCM) 633,MN,Minnesota,27,Private,23814,,2004-01-01,2007-04-30,1200.0,0,DoL_CBAList,0,0,2004.0,238110.0,8.0,29.4675,29.030000686645508,No
DoL_1084,DoL,document_1084.pdf,DoL Archive/document_1084.pdf,"AGC, MN & MN CONCR & MASONRY CONTR",PLASTERERS AND CEMENT MASONS AFL-CIO (OPCM) 633,MN,Minnesota,27,Private,23814,,2004-01-01,2007-04-30,1200.0,0,DoL_CBAList,0,0,2004.0,238990.0,8.0,29.4675,29.030000686645508,No
DoL_1695,DoL,document_1695.pdf,DoL Archive/document_1695.pdf,"AGC, MN & MN CONCR & MASONRY CONTR (METRO BLDG)",LABORERS  (LIUNA) 132,MN,Minnesota,27,Private,23622,,2004-01-01,2007-04-30,3500.0,0,DoL_CBAList,0,0,2004.0,238990.0,4.0,25.0475,25.829999923706055,Yes
DoL_1696,DoL,document_1696.pdf,DoL Archive/document_1696.pdf,"AGC, MN & MN CONCR & MASONRY CONTR (METRO BLDG)",LABORERS  (LIUNA) 132,MN,Minnesota,27,Private,23622,,2004-01-01,2007-04-30,3500.0,0,DoL_CBAList,0,0,2004.0,238910.0,5.0,25.254002,26.079999923706055,Yes
DoL_1176,DoL,document_1176.pdf,DoL Archive/document_1176.pdf,"AGC, MN & MN CONCRETE & MASONRY CONTRACTOR",BRICKLAYERS AFL-CIO (BAC) 1,MN,Minnesota,27,Private,23814,,2004-01-01,2007-04-30,1500.0,0,DoL_CBAList,0,0,2004.0,238160.0,4.0,24.970001,28.7450008392334,No
DoL_1177,DoL,document_1177.pdf,DoL Archive/document_1177.pdf,"AGC, MN & MN CONCRETE & MASONRY CONTRACTOR",BRICKLAYERS AFL-CIO (BAC) 1,MN,Minnesota,27,Private,23814,,2004-01-01,2007-04-30,1500.0,0,DoL_CBAList,0,0,2004.0,238160.0,12.0,19.795834,19.739999771118164,No
DoL_1180,DoL,document_1180.pdf,DoL Archive/document_1180.pdf,"AGC, MN BUILDERS DIVISION","ENGINEERS, OPERATING, AFL-CIO (IUOE) 49",MN,Minnesota,27,Private,23622,,2004-01-01,2007-04-30,1700.0,0,DoL_CBAList,0,0,2004.0,236220.0,54.0,28.736483,29.18000030517578,No
DoL_1181,DoL,document_1181.pdf,DoL Archive/document_1181.pdf,"AGC, MN BUILDERS DIVISION","ENGINEERS, OPERATING, AFL-CIO (IUOE) 49",MN,Minnesota,27,Private,23622,,2004-01-01,2007-04-30,1750.0,0,DoL_CBAList,0,0,2004.0,236220.0,47.0,28.726383,29.18000030517578,No
DoL_1745,DoL,document_1745.pdf,DoL Archive/document_1745.pdf,"AGC, MN ET. AL. (HVY-HWY)",LABORERS  (LIUNA) 0 MINNESOTA-NORTH DAKOTA,MN,Minnesota,27,Private,23731,,2005-01-01,2008-04-30,4250.0,0,DoL_CBAList,0,0,2005.0,237310.0,12.0,17.873335,18.050000190734863,No
DoL_1746,DoL,document_1746.pdf,DoL Archive/document_1746.pdf,"AGC, MN ET. AL. (HVY-HWY)",LABORERS  (LIUNA) 0 MINNESOTA-NORTH DAKOTA,MN,Minnesota,27,Private,23731,,2005-01-01,2008-04-30,4250.0,0,DoL_CBAList,0,0,2005.0,237310.0,81.0,23.012222,22.84000015258789,No
DoL_1178,DoL,document_1178.pdf,DoL Archive/document_1178.pdf,"AGC, MN, CCA, & MDPA",(CCA CJA) RC,MN,Minnesota,27,Private,23622,,2004-01-01,2005-04-30,7000.0,0,DoL_CBAList,0,0,2004.0,238130.0,22.0,20.783636,20.890000343322754,No
DoL_1179,DoL,document_1179.pdf,DoL Archive/document_1179.pdf,"AGC, MN, CCA, & MDPA",(UBC) RC,MN,Minnesota,27,Private,23622,,2004-01-01,2007-04-30,7000.0,0,DoL_CBAList,0,0,2004.0,236220.0,12.0,19.795834,19.739999771118164,No
DoL_1003,DoL,document_1003.pdf,DoL Archive/document_1003.pdf,"AGC, MO",LABORERS  (LIUNA) 424,MO,Missouri,29,Private,238910,,2004-01-01,2009-05-01,,0,DoL_CBAList,0,0,2004.0,238910.0,11.0,22.644545,22.670000076293945,No
DoL_1004,DoL,document_1004.pdf,DoL Archive/document_1004.pdf,"AGC, MO",LABORERS  (LIUNA) 0 EASTERN MO. LABORERS DIST. COUNCIL,MO,Missouri,29,Private,23731,,2009-01-01,2014-04-30,2500.0,0,DoL_CBAList,0,0,2009.0,238910.0,4.0,26.685001,26.8100004196167,No
DoL_1008,DoL,document_1008.pdf,DoL Archive/document_1008.pdf,"AGC, MO","ENGINEERS, OPERATING, AFL-CIO (IUOE) 513",MO,Missouri,29,Private,23731,,2004-01-01,2009-04-30,3000.0,0,DoL_CBAList,0,0,2004.0,238910.0,9.0,19.776667,21.700000762939453,No
DoL_1012,DoL,document_1012.pdf,DoL Archive/document_1012.pdf,"AGC, MO",(CJA) KC & STL DCS,MO,Missouri,29,,23731,,2006-01-01,2010-04-30,,0,DoL_CBAList,0,0,2006.0,236220.0,15.0,27.284666,26.31999969482422,No
DoL_1013,DoL,document_1013.pdf,DoL Archive/document_1013.pdf,"AGC, MO",(CJA) -,MO,Missouri,29,Private,238110,,2002-01-01,2006-04-30,,0,DoL_CBAList,0,0,2002.0,238110.0,13.0,23.892307,23.6299991607666,No
DoL_1693,DoL,document_1693.pdf,DoL Archive/document_1693.pdf,"AGC, MO","ENGINEERS, OPERATING, AFL-CIO (IUOE) 513",MO,Missouri,29,Private,238990,,2004-01-01,2009-05-01,,0,DoL_CBAList,0,0,2004.0,238990.0,7.0,17.21857,20.65999984741211,No
DoL_1694,DoL,document_1694.pdf,DoL Archive/document_1694.pdf,"AGC, MO","ENGINEERS, OPERATING, AFL-CIO (IUOE) 513",MO,Missouri,29,Private,23731,,2009-01-01,2014-04-30,3000.0,0,DoL_CBAList,0,0,2009.0,238910.0,9.0,21.855555,24.25,No
DoL_1005,DoL,document_1005.pdf,DoL Archive/document_1005.pdf,"AGC, MO (EXCLUDING. BLDG CONSTRUCTION)",(LIUNA) DC & 4 LOCALS,MO,Missouri,29,Private,23731,,2006-01-01,2010-04-30,3000.0,0,DoL_CBAList,0,0,2006.0,238990.0,2.0,20.515,20.515000343322754,No
DoL_1006,DoL,document_1006.pdf,DoL Archive/document_1006.pdf,"AGC, MO (EXCLUDING. BLDG CONSTRUCTION)",LABORERS  (LIUNA) 319,MO,Missouri,29,Private,238910,,2002-01-01,2006-04-30,,0,DoL_CBAList,0,0,2002.0,238910.0,9.0,16.250889,17.09000015258789,No
DoL_1007,DoL,document_1007.pdf,DoL Archive/document_1007.pdf,"AGC, MO (EXCLUDING. BLDG CONSTRUCTION)","ENGINEERS, OPERATING, AFL-CIO (IUOE) 101",MO,Missouri,29,Private,23731,,2002-01-01,2010-04-30,3200.0,0,DoL_CBAList,0,0,2002.0,237310.0,188.0,21.010214,20.3700008392334,No
DoL_1010,DoL,document_1010.pdf,DoL Archive/document_1010.pdf,"AGC, MO (EXCLUDING. BLDG CONSTRUCTION)",TEAMSTERS (IBT) 13,MO,Missouri,29,Private,23731,,2006-01-01,2010-04-30,3000.0,0,DoL_CBAList,0,1,2006.0,238910.0,18.0,26.749443,26.780000686645508,No
DoL_1011,DoL,document_1011.pdf,DoL Archive/document_1011.pdf,"AGC, MO (EXCLUDING. BLDG CONSTRUCTION)",TEAMSTERS (IBT) 13,MO,Missouri,29,Private,238910,,2002-01-01,2006-04-30,,0,DoL_CBAList,0,1,2002.0,238910.0,18.0,24.999443,25.030000686645508,No
DoL_1018,DoL,document_1018.pdf,DoL Archive/document_1018.pdf,"AGC, MO (EXCLUDING. BLDG CONSTRUCTION)",TEAMSTERS (IBT) 56,MO,Missouri,29,Private,23731,,2006-01-01,2010-04-30,3000.0,0,DoL_CBAList,0,0,2006.0,238910.0,18.0,25.299446,25.329999923706055,No
DoL_1019,DoL,document_1019.pdf,DoL Archive/document_1019.pdf,"AGC, MO (EXCLUDING. BLDG CONSTRUCTION)",TEAMSTERS (IBT) 56,MO,Missouri,29,Private,238910,,2002-01-01,2006-04-30,,0,DoL_CBAList,0,0,2002.0,238910.0,18.0,23.549446,23.579999923706055,No
DoL_1168,DoL,document_1168.pdf,DoL Archive/document_1168.pdf,"AGC, MO ST. LOUIS",LABORERS  (LIUNA) 110,MO,Missouri,29,Private,238910,,2004-01-01,2009-03-01,,0,DoL_CBAList,0,0,2004.0,238910.0,3.0,22.503334,24.360000610351562,No
DoL_1360,DoL,document_1360.pdf,DoL Archive/document_1360.pdf,"AGC, MO ST. LOUIS",(UBC),MO,Missouri,29,Private,238110,,2004-01-01,2008-05-05,,0,DoL_CBAList,0,0,2004.0,238110.0,12.0,20.758333,21.045000076293945,No
DoL_1040,DoL,document_1040.pdf,DoL Archive/document_1040.pdf,"AGC, NJ & C.C.L.E, NEW JERSEY",(BSOIW) VARIOUS LOCALS,NJ,New Jersey,34,Private,23622,,2005-01-01,2008-06-30,2000.0,0,DoL_CBAList,0,0,2005.0,237310.0,3.0,30.806665,31.389999389648438,No
DoL_1470,DoL,document_1470.pdf,DoL Archive/document_1470.pdf,"AGC, NJ CONSTRUCTION CONTRACTORS","ENGINEERS, OPERATING, AFL-CIO (IUOE) 825",NJ,New Jersey,34,Private,23622,,,2008-03-31,1000.0,0,DoL_CBAList,0,0,,,,,,
DoL_1594,DoL,document_1594.pdf,DoL Archive/document_1594.pdf,"AGC, NM BUILDING BRANCH",(UBC) NM/DC,NM,New Mexico,35,Private,23622,,2007-01-01,2013-05-31,2000.0,0,DoL_CBAList,0,0,2007.0,236220.0,35.0,18.022858,17.559999465942383,No
DoL_1595,DoL,document_1595.pdf,DoL Archive/document_1595.pdf,"AGC, NM BUILDING BRANCH",(CJA) NM DC,NM,New Mexico,35,Private,23622,,2007-01-01,2010-05-31,2000.0,0,DoL_CBAList,0,0,2007.0,238160.0,25.0,19.564001,19.030000686645508,No
DoL_1596,DoL,document_1596.pdf,DoL Archive/document_1596.pdf,"AGC, NM BUILDING BRANCH",(CJA) -,NM,New Mexico,35,Private,23622,,2011-01-01,1800-01-01,2000.0,0,DoL_CBAList,0,0,2011.0,238110.0,35.0,18.560572,18.469999313354492,No
DoL_1597,DoL,document_1597.pdf,DoL Archive/document_1597.pdf,"AGC, NM BUILDING BRANCH",(CJA) -,NM,New Mexico,35,Private,23622,,2000-01-01,2003-10-01,2000.0,0,DoL_CBAList,0,0,2000.0,236220.0,14.0,14.6521435,14.46500015258789,No
DoL_1598,DoL,document_1598.pdf,DoL Archive/document_1598.pdf,"AGC, NM BUILDING BRANCH",(LIUNA),NM,New Mexico,35,Private,238160,,2000-01-01,2003-10-01,,0,DoL_CBAList,0,0,2000.0,238160.0,14.0,14.6521435,14.46500015258789,No
DoL_1599,DoL,document_1599.pdf,DoL Archive/document_1599.pdf,"AGC, NM BUILDING BRANCH",LABORERS  (LIUNA) 16 LOCAL NO.16,NM,New Mexico,35,Private,23622,,2007-01-01,2013-05-31,3000.0,0,DoL_CBAList,0,0,2007.0,236220.0,4.0,15.855,15.474999904632568,No
DoL_1600,DoL,document_1600.pdf,DoL Archive/document_1600.pdf,"AGC, NM BUILDING BRANCH",LABORERS  (LIUNA) 16 LOCAL NO.16,NM,New Mexico,35,Private,23622,,2007-01-01,2010-05-31,3000.0,0,DoL_CBAList,0,0,2007.0,236220.0,8.0,14.22625,14.024999618530273,No
DoL_1601,DoL,document_1601.pdf,DoL Archive/document_1601.pdf,"AGC, NM BUILDING BRANCH",LABORERS  (LIUNA) 16 LOCAL NO.16,NM,New Mexico,35,Private,23622,,2011-01-01,2012-05-31,3000.0,0,DoL_CBAList,0,0,2011.0,236220.0,1.0,22.0,22.0,No
DoL_1602,DoL,document_1602.pdf,DoL Archive/document_1602.pdf,"AGC, NM BUILDING BRANCH",LABORERS  (LIUNA) 16 LOCAL NO.16,NM,New Mexico,35,Private,23622,,2011-01-01,2012-05-31,3000.0,0,DoL_CBAList,0,0,2011.0,236220.0,1.0,20.0,20.0,No
DoL_1603,DoL,document_1603.pdf,DoL Archive/document_1603.pdf,"AGC, NM BUILDING BRANCH",LABORERS  (LIUNA) 16 LOCAL NO.16,NM,New Mexico,35,Private,23622,,2003-01-01,2007-05-31,2000.0,0,DoL_CBAList,0,0,2003.0,238990.0,8.0,12.8125,12.639999866485596,No
DoL_108,DoL,document_108.pdf,DoL Archive/document_108.pdf,"AGC, NV",LABORERS  (LIUNA) 872,NV,Nevada,32,Private,236220,,2005-01-01,2010-06-30,,0,DoL_CBAList,0,0,2005.0,236220.0,77.0,21.577145,22.110000610351562,No
DoL_875,DoL,document_875.pdf,DoL Archive/document_875.pdf,"AGC, NV",(CJA) AFFILIATED LOCALS,NV,Nevada,32,Private,23622,,2004-01-01,2007-06-30,5400.0,0,DoL_CBAList,0,0,2004.0,238110.0,36.0,26.29861,27.290000915527344,No
DoL_1614,DoL,document_1614.pdf,DoL Archive/document_1614.pdf,"AGC, NV - LAS VEGAS - SOUTHERN NV",LABORERS  (LIUNA) 872,NV,Nevada,32,Private,23622,,2005-01-01,2010-06-30,2000.0,0,DoL_CBAList,0,0,2005.0,236220.0,71.0,21.509296,22.110000610351562,No
DoL_1681,DoL,document_1681.pdf,DoL Archive/document_1681.pdf,"AGC, NV - NORTHERN CHAPTER",CARPENTERS IND (CJA) 1789/CARPENTERS IND (CJA) 2035/CARPENTERS IND (CJA) 34/CARPENTERS IND (CJA) 971,NV,Nevada,32,Private,23622,,2003-01-01,2008-06-30,2000.0,0,DoL_CBAList,0,0,2003.0,236115.0,8.0,17.09125,16.9350004196167,No
DoL_1641,DoL,document_1641.pdf,DoL Archive/document_1641.pdf,"AGC, NV - SOUTHERN NEVADA",TEAMSTERS (IBT) 631,NV,Nevada,32,Private,23622,,2004-01-01,2007-06-30,1200.0,0,DoL_CBAList,0,0,2004.0,238910.0,6.0,23.865,23.84500026702881,No
DoL_1768,DoL,document_1768.pdf,DoL Archive/document_1768.pdf,"AGC, NY","ENGINEERS, OPERATING, AFL-CIO (IUOE) 158",NY,New York,36,Private,23731,,2012-01-01,2015-03-31,1000.0,0,DoL_CBAList,0,0,2012.0,238990.0,7.0,35.77,36.31999969482422,No
DoL_1769,DoL,document_1769.pdf,DoL Archive/document_1769.pdf,"AGC, NY","ENGINEERS, OPERATING, AFL-CIO (IUOE) 158",NY,New York,36,Private,23731,,2012-01-01,2019-03-31,1000.0,0,DoL_CBAList,0,0,2012.0,238910.0,7.0,35.77,36.31999969482422,No
DoL_1239,DoL,document_1239.pdf,DoL Archive/document_1239.pdf,"AGC, NY - CENTRAL NY REGION",(LIUNA) VARIOUS LOCALS,NY,New York,36,Private,23731,,2002-01-01,2007-03-31,1000.0,0,DoL_CBAList,0,0,2002.0,237310.0,6.0,22.29,20.690000534057617,No
DoL_1744,DoL,document_1744.pdf,DoL Archive/document_1744.pdf,"AGC, NY - CIC, NY",(IUOE) VARIOUS LOCALS,NY,New York,36,Private,23731,,2005-01-01,2008-03-31,1000.0,0,DoL_CBAList,0,0,2005.0,238910.0,17.0,29.14647,29.530000686645508,No
DoL_1642,DoL,document_1642.pdf,DoL Archive/document_1642.pdf,"AGC, NY - STATE CHAPTER",(IUOE) -,NY,New York,36,Private,23731,,2004-01-01,2008-03-31,1000.0,0,DoL_CBAList,0,0,2004.0,238910.0,9.0,23.22711,24.139999389648438,No
DoL_1225,DoL,document_1225.pdf,DoL Archive/document_1225.pdf,"AGC, NY - WESTERN NY REGION",(LIUNA) VARIOUS LOCALS,NY,New York,36,Private,23731,,2005-01-01,2008-01-31,1000.0,0,DoL_CBAList,0,1,2005.0,237310.0,18.0,22.381666,23.50999927520752,No
DoL_970,DoL,document_970.pdf,DoL Archive/document_970.pdf,"AGC, NY - WESTERN NY STATE CHAPTER",(IUOE) VARIOUS LOCALS,NY,New York,36,Private,23731,,2005-01-01,2009-01-31,1000.0,0,DoL_CBAList,0,0,2005.0,238910.0,7.0,28.985716,29.700000762939453,No
DoL_971,DoL,document_971.pdf,DoL Archive/document_971.pdf,"AGC, NY - WESTERN NY STATE CHAPTER","ENGINEERS, OPERATING, AFL-CIO (IUOE) 17",NY,New York,36,Private,,,,2009-03-31,,0,DoL_CBAList,0,0,,,,,,
DoL_1030,DoL,document_1030.pdf,DoL Archive/document_1030.pdf,"AGC, NY AGC, ROCHESTER REGION NY STATE HWY-HVY",(LIUNA) -,NY,New York,36,Private,23731,,2004-01-01,2007-03-31,1000.0,0,DoL_CBAList,0,0,2004.0,237310.0,10.0,22.689,23.53499984741211,No
DoL_973,DoL,document_973.pdf,DoL Archive/document_973.pdf,"AGC, NY ALBANY REGION NY STATE CHAPTER",(IUOE) VARIOUS LOCALS,NY,New York,36,Private,23731,,2004-01-01,2008-03-31,1000.0,0,DoL_CBAList,0,0,2004.0,238910.0,5.0,28.14,28.610000610351562,No
DoL_1076,DoL,document_1076.pdf,DoL Archive/document_1076.pdf,"AGC, NY ALBANY REGION NY STATE CHAPTER",TEAMSTERS (IBT) 294,NY,New York,36,Private,238910,,2004-01-01,2008-03-31,,0,DoL_CBAList,0,0,2004.0,238910.0,32.0,21.545,21.494999885559082,No
DoL_1725,DoL,document_1725.pdf,DoL Archive/document_1725.pdf,"AGC, NY ALBANY REGION NY STATE CHAPTER",(LIUNA) VARIOUS LOCALS,NY,New York,36,Private,23731,,2004-01-01,2008-03-31,1000.0,0,DoL_CBAList,0,0,2004.0,237310.0,30.0,20.867668,21.315000534057617,No
DoL_967,DoL,document_967.pdf,DoL Archive/document_967.pdf,"AGC, NY CENTRAL NY REG & NY STATE CHAPTER",(IUOE) VARIOUS LOCALS,NY,New York,36,Private,23731,,2002-01-01,2005-03-31,1000.0,0,DoL_CBAList,0,0,2002.0,234110.0,6.0,21.806665,20.690000534057617,No
DoL_1521,DoL,document_1521.pdf,DoL Archive/document_1521.pdf,"AGC, NY NEW STATE CHAPTER",(IUOE) -,NY,New York,36,Private,23731,,2004-01-01,2008-03-31,1000.0,0,DoL_CBAList,0,0,2004.0,238910.0,5.0,27.306,27.709999084472656,No
DoL_921,DoL,document_921.pdf,DoL Archive/document_921.pdf,"AGC, NY STATE CHAPTER ( LABOR RELATIONS DIVISION) ROCHESTER REGION","ENGINEERS, OPERATING, AFL-CIO (IUOE) 832 ABC",NY,New York,36,Private,237310,,2004-01-01,2008-03-31,,0,DoL_CBAList,0,0,2004.0,237310.0,5.0,27.306,27.709999084472656,No
DoL_1009,DoL,document_1009.pdf,DoL Archive/document_1009.pdf,"AGC, NY UTILITY & TRANS. CONSTR. ASSOCIATION","ENGINEERS, OPERATING, AFL-CIO (IUOE) 513",MO,Missouri,29,Private,23731,,2004-01-01,2009-04-30,3000.0,0,DoL_CBAList,0,0,2004.0,238910.0,23.0,25.970453,25.75,No
DoL_1479,DoL,document_1479.pdf,DoL Archive/document_1479.pdf,"AGC, NY WESTERN NY REG. NY STATE CHAPTER",(CJA) VARIOUS LOCALS,NY,New York,36,Private,23731,,2002-01-01,2007-03-31,1000.0,0,DoL_CBAList,0,0,2002.0,237310.0,5.0,6.40875,1.5,No
